주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
153-2-000001,앞산공원주차장,공영,노외,대구광역시 남구 앞산순환로 574-45,대구광역시 남구 봉덕동 1566-1,70,기타,미시행,평일+토요일+공휴일,9:00,18:00,9:00,18:00,9:00,18:00,유료,60,1000,,,,,0,현금,,대구시설공단,,35.831214,128.5890008,2019-01-01,6270000,대구광역시
153-1-000002,남대구등기소앞주차장,공영,노상,대구광역시 남구 두류공원로 11,대구광역시 남구 대명동 1652,51,2,미시행,평일,9:00,18:00,0:00,0:00,0:00,0:00,유료,30,600,10,300,,6000,80000,현금,,대구시설공단,1577-6446,35.8395941,128.5753205,2019-01-01,6270000,대구광역시
154-2-000001,신천둔치주차장,공영,노외,대구광역시 북구 칠성시장로 54,대구광역시 북구 칠성동2가 656-1,437,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,30,500,10,250,,5000,50000,"현금,카드",,대구시설공단,053-421-7114,35.876373,128.605783,2019-01-01,6270000,대구광역시
154-1-000002,3공단로1주차장,공영,노상,대구광역시 북구 노원로 137,대구광역시 북구 노원동3가 252-3,31,2,미시행,평일,7:00,16:00,0:00,0:00,0:00,0:00,유료,30,600,10,300,,3000,60000,현금,,대구시설공단,1577-6446,35.895204,128.571933,2019-01-01,6270000,대구광역시
154-1-000003,3공단로2주차장,공영,노상,대구광역시 북구 3공단로 23,대구광역시 북구 노원동3가 252-1,26,2,미시행,평일,8:00,18:00,0:00,0:00,0:00,0:00,유료,30,600,10,300,,3000,60000,현금,,대구시설공단,1577-6446,35.892684,128.554087,2019-01-01,6270000,대구광역시
154-1-000004,경대북문건너편주차장,공영,노상,대구광역시 북구 대학로 95,대구광역시 북구 산격동 1329-4,38,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,300,,6000,80000,현금,,대구시설공단,1577-6446,35.893611,128.610485,2019-01-01,6270000,대구광역시
154-1-000005,농수산도매시장앞주차장,공영,노상,대구광역시 북구 매천로18길 19,대구광역시 북구 매천동 370,73,3,미시행,평일,9:00,18:00,0:00,0:00,0:00,0:00,유료,30,400,10,200,,4000,40000,현금,,대구시설공단,1577-6446,35.903903,128.544537,2019-01-01,6270000,대구광역시
154-1-000006,대구시체육회앞주차장,공영,노상,대구광역시 북구 고성로 182,대구광역시 북구 고성동2가 57-2,50,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,1000,10,500,,10000,100000,현금,,대구시설공단,1577-6446,35.880407,128.585853,2019-01-01,6270000,대구광역시
154-1-000007,북구청앞1주차장,공영,노상,대구광역시 북구 원대로 110,대구광역시 북구 침산3동 447-2,20,1,미시행,평일,8:00,18:00,0:00,0:00,0:00,0:00,유료,30,500,10,250,,5000,100000,현금,,대구시설공단,1577-6446,35.885704,128.582112,2019-01-01,6270000,대구광역시
154-1-000008,북구청앞2주차장,공영,노상,대구광역시 북구 원대로 101,대구광역시 북구 노원1가 339,14,1,미시행,평일,8:00,18:00,0:00,0:00,0:00,0:00,유료,30,500,10,250,,5000,100000,현금,,대구시설공단,1577-6446,35.8864769,128.582262,2019-01-01,6270000,대구광역시
154-1-000009,삼양감속기앞주차장,공영,노상,대구광역시 북구 오봉로 57,대구광역시 북구 노원 2가 4,107,2,미시행,평일,7:00,16:00,0:00,0:00,0:00,0:00,유료,30,600,10,300,,6000,60000,현금,,대구시설공단,1577-6446,35.892901,128.577479,2019-01-01,6270000,대구광역시
154-1-000010,풍국면앞주차장,공영,노상,대구광역시 북구 노원로 31,대구광역시 북구 노원동3가 370,16,2,미시행,평일,7:00,16:00,0:00,0:00,0:00,0:00,유료,30,600,10,300,,6000,60000,현금,,대구시설공단,1577-6446,35.891824,128.566035,2019-01-01,6270000,대구광역시
154-1-000014,칠성꽃시장앞주차장,공영,노상,대구광역시 북구 칠성남로 233,대구광역시 북구 칠성동2가 276-85,40,1,미시행,평일+토요일,7:00,17:00,7:00,17:00,0:00,0:00,유료,30,500,10,250,0,0,0,"현금,카드",,대구시설공단,1577-6446,35.877489,128.596469,2019-01-01,6270000,대구광역시
154-1-000015,칠성농협앞주차장,공영,노상,대구광역시 북구 칠성시장로 29,대구광역시 북구 칠성동1가 164-8,32,1,미시행,평일+토요일,7:00,17:00,7:00,17:00,0:00,0:00,유료,30,500,10,250,0,0,0,"현금,카드",,대구시설공단,1577-6446,35.876461,128.602135,2019-01-01,6270000,대구광역시
154-1-000016,칠성시장남편주차장,공영,노상,대구광역시 북구 칠성시장로 28,대구광역시 북구 칠성동1가 276,33,1,미시행,평일+토요일,7:00,17:00,7:00,17:00,0:00,0:00,유료,30,500,10,250,0,0,0,"현금,카드",,대구시설공단,1577-6446,35.875901,128.604388,2019-01-01,6270000,대구광역시
154-1-000017,칠성시장북편주차장,공영,노상,대구광역시 북구 칠성시장로 42,대구광역시 북구 칠성동1가 275-6,28,1,미시행,평일+토요일,7:00,17:00,7:00,17:00,0:00,0:00,유료,30,500,10,250,0,0,0,"현금,카드",,대구시설공단,1577-6446,35.877692,128.603272,2019-01-01,6270000,대구광역시
154-1-000018,칠성시장서편주차장,공영,노상,대구광역시 북구 공평로 144-8,대구광역시 북구 칠성동1가 236-1,26,1,미시행,평일+토요일,7:00,17:00,7:00,17:00,0:00,0:00,유료,30,500,10,250,0,0,0,"현금,카드",,대구시설공단,1577-6446,35.876779,128.601384,2019-01-01,6270000,대구광역시
154-1-000019,칠성전자상가주차장,공영,노상,대구광역시 북구 칠성가구시장로2길 8,대구광역시 북구 칠성동1가 279-1,11,1,미시행,평일+토요일,7:00,17:00,7:00,17:00,0:00,0:00,유료,30,500,10,250,0,0,0,"현금,카드",,대구시설공단,1577-6446,35.879231,128.602253,2019-01-01,6270000,대구광역시
154-1-000020,만평R북편주차장,공영,노상,대구광역시 북구 팔달로 105 만평역,대구광역시 북구 노원동3가 252-3,43,2,미시행,평일+토요일+공휴일,8:00,19:00,8:00,19:00,8:00,19:00,유료,30,300,10,150,,3000,,현금,,대구시설공단,1577-6446,35.889978,128.562047,2019-01-01,6270000,대구광역시
154-1-000022,칠성시장광로주차장,공영,노상,대구광역시 북구 칠성시장로 28,대구광역시 북구 칠성동1가 276,72,1,미시행,평일+토요일,7:00,17:00,7:00,17:00,0:00,0:00,유료,30,500,10,250,0,0,,"현금,카드",,대구시설공단,1577-6446,35.879938,128.602246,2019-01-01,6270000,대구광역시
154-1-000023,한국농촌공사앞주차장,공영,노상,대구광역시 북구 구암로 158,대구광역시 북구 구암동 761-2,40,3,미시행,평일,9:00,18:00,0:00,0:00,0:00,0:00,유료,30,400,10,200,,4000,,현금,,대구시설공단,1577-6446,35.931679,128.557319,2019-01-01,6270000,대구광역시
154-2-000024,팔달신시장주차장,공영,노외,대구광역시 북구 노원로 32,대구광역시 북구 노원동3가 883-3,164,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,30,300,10,150,,3000,0,"현금,카드",,대구시설공단,053-353-8969,35.891614,128.566331,2019-01-01,6270000,대구광역시
154-2-000025,칠성공영주차장,공영,노외,대구광역시 북구 칠성남로 196,대구광역시 북구 칠성동1가 184-10,163,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,30,500,10,250,,,,"현금,카드",,대구시설공단,053-421-9405,35.876006,128.601602,2019-01-01,6270000,대구광역시
154-2-000026,서변1주차장,공영,노외,대구광역시 북구 호국로 43길 20,대구광역시 북구 서변동 1778,86,3,미시행,평일,10:00,19:00,0:00,0:00,0:00,0:00,유료,30,400,10,200,,,,현금,,대구시설공단,,35.920926,128.597894,2019-01-01,6270000,대구광역시
154-1-000011,신천교고가도로밑주차장,공영,노상,대구광역시 북구 칠성시장로 28,대구광역시 북구 칠성동1가 276,49,1,미시행,평일+토요일,7:00,17:00,7:00,17:00,0:00,0:00,유료,30,500,10,250,,,,"현금,카드",,대구시설공단,1577-6446,35.875661,128.606977,2019-01-01,6270000,대구광역시
154-1-000012,칠성시장고가도로밑주차장,공영,노상,대구광역시 북구 칠성시장로 101,대구광역시 북구 칠성동2가 400-21,78,1,미시행,평일+토요일,7:00,17:00,7:00,17:00,0:00,0:00,유료,30,500,10,250,,,0,현금,,대구시설공단,1577-6446,35.883395,128.600846,2019-01-01,6270000,대구광역시
154-2-000027,서변2주차장,공영,노외,대구광역시 북구 호국로 43길 17,대구광역시 북구 서변동 1792,92,3,미시행,평일,10:00,19:00,0:00,0:00,0:00,0:00,유료,30,400,10,200,,,,현금,,대구시설공단,,35.9209007,128.597905,2019-01-01,6270000,대구광역시
156-2-000002,용산2공영주차장,공영,노외,대구광역시 달서구 용산서로 10,대구광역시 달서구 용산동 931-4,83,2,미시행,평일+토요일,9:00,20:00,9:00,20:00,0:00,0:00,유료,30,300,10,150,,,,현금,,대구시설공단,,35.8577921,128.529811,2019-01-01,6270000,대구광역시
156-2-000003,본리1공영주차장,공영,노외,대구광역시 달서구 대명천로 281,대구광역시 달서구 본리동 1196,58,2,미시행,평일+토요일,10:00,21:00,10:00,21:00,0:00,0:00,유료,30,300,10,150,,,,현금,,대구시설공단,,35.841813,128.529625,2019-01-01,6270000,대구광역시
156-2-000004,본리2공영주차장,공영,노외,대구광역시 달서구 대명천로 281,대구광역시 달서구 본리동 1196,62,2,미시행,평일+토요일,10:00,21:00,10:00,21:00,0:00,0:00,유료,30,300,10,150,,,,현금,,대구시설공단,,35.841717,128.529067,2019-01-01,6270000,대구광역시
156-2-000005,호림1공영주차장,공영,노외,대구광역시 달서구 달서대로85길 19,대구광역시 달서구 호림동 13-10,215,3,미시행,평일+토요일+공휴일,10:00,21:00,10:00,21:00,0:00,0:00,유료,30,200,10,100,,,,현금,,대구시설공단,,35.836462,128.490066,2019-01-01,6270000,대구광역시
156-2-000006,호림2공영주차장,공영,노외,대구광역시 달서구 성서공단로11길 38-13,대구광역시 달서구 호림동 12-1,341,3,미시행,평일+토요일+공휴일,10:00,21:00,10:00,21:00,0:00,0:00,유료,30,200,10,100,,,,현금,,대구시설공단,,35.837601,128.489603,2019-01-01,6270000,대구광역시
156-2-000007,호산공영주차장,공영,노외,대구광역시 달서구 성서공단로11길 90-15,대구광역시 달서구 호산동 714-1,207,3,미시행,평일+토요일+공휴일,10:00,19:00,10:00,19:00,10:00,19:00,유료,30,200,10,100,,,,현금,,대구시설공단,,35.842467,128.489995,2019-01-01,6270000,대구광역시
156-2-000008,진천환승주차장,공영,노외,대구광역시 달서구 진천로7길 27,대구광역시 달서구 진천동 493-7,184,3,미시행,평일,8:00,17:00,0:00,0:00,0:00,0:00,유료,30,200,10,100,,,,현금,,대구시설공단,,35.811863,128.523536,2019-01-01,6270000,대구광역시
156-2-000009,용산환승주차장,공영,노외,대구광역시 달서구 한들로 13,대구광역시 달서구 장기동 810-4,204,2,미시행,평일+토요일+공휴일,7:00,18:00,7:00,18:00,7:00,18:00,유료,30,300,10,150,,,,현금,,대구시설공단,,35.848643,128.529781,2019-01-01,6270000,대구광역시
156-2-000010,장기공영주차장,공영,노외,대구광역시 달서구 장기로57동길 6,대구광역시 달서구 장기동 817-1,26,2,미시행,평일,11:00,20:00,0:00,0:00,0:00,0:00,유료,30,300,10,150,,,,현금,,대구시설공단,,35.843311,128.529487,2019-01-01,6270000,대구광역시
156-2-000011,상인1공영주차장,공영,노외,대구광역시 달서구 상인서로 20,대구광역시 달서구 상인동 1552-6,87,2,미시행,평일+토요일,9:00,20:00,9:00,20:00,0:00,0:00,유료,30,300,10,150,,,,현금,,대구시설공단,,35.812764,128.546364,2019-01-01,6270000,대구광역시
154-2-000028,올브랜서편주차장,공영,노외,대구광역시 북구 유통단지로8길 33,대구광역시 북구 산격동 1640,102,3,미시행,평일+토요일+공휴일,8:00,18:00,8:00,18:00,8:00,18:00,유료,30,200,10,100,,,,현금,,대구시설공단,053-382-6446,35.904209,128.609056,2019-01-01,6270000,대구광역시
154-2-000029,EXCO동편주차장,공영,노외,대구광역시 북구 유통단지로8길 19,대구광역시 북구 산격동 1687,122,3,미시행,평일+토요일+공휴일,8:00,18:00,8:00,18:00,8:00,18:00,유료,30,200,10,100,,,,현금,,대구시설공단,053-382-6446,35.907346,128.615003,2019-01-01,6270000,대구광역시
154-2-000030,COSTCO서편주차장,공영,노외,대구광역시 북구 유통단지로 24길 42,대구광역시 북구 산격동 1739,106,3,미시행,평일+토요일+공휴일,8:00,18:00,8:00,18:00,8:00,18:00,유료,30,200,10,100,,,,현금,,대구시설공단,053-382-6446,35.905999,128.617092,2019-01-01,6270000,대구광역시
154-2-000031,한국패션센터주차장,공영,노외,대구광역시 북구 유통단지로14길 17,대구광역시 북구 산격동 1670,56,3,미시행,평일+토요일+공휴일,8:00,18:00,8:00,18:00,8:00,18:00,유료,30,200,10,100,,,,"현금,카드",,대구시설공단,053-382-6446,35.906053,128.611687,2019-01-01,6270000,대구광역시
154-2-000032,대현2동주차장,공영,노외,대구광역시 북구 대현남로10길 12,대구광역시 북구 대현동 393-1,48,1,미시행,평일+토요일,10:00,20:00,10:00,20:00,0:00,0:00,유료,30,500,10,250,,,,현금,,대구시설공단,,35.881934,128.609039,2019-01-01,6270000,대구광역시
155-2-000001,어린이회관주차장,공영,노외,대구광역시 수성구 동대구로 194,대구광역시 수성구 황금동 635-6,202,기타,미시행,평일+토요일+공휴일,7:00,19:00,7:00,19:00,7:00,19:00,유료,60,1000,,,,,0,현금,,대구시설공단,,35.847364,128.625422,2019-01-01,6270000,대구광역시
155-1-000002,중동시장앞주차장,공영,노상,대구광역시 수성구 청수로 29,대구광역시 수성구 중동 414-11,36,2,미시행,평일,9:00,18:00,0:00,0:00,0:00,0:00,유료,30,300,10,150,,,,현금,,대구시설공단,1577-6446,35.840856,128.611286,2019-01-01,6270000,대구광역시
155-1-000003,대구은행범어동지점주차장,공영,노상,대구광역시 수성구 상록로 4,대구광역시 수성구 범어동 557-10,117,1,미시행,평일,9:00,18:00,0:00,0:00,0:00,0:00,유료,30,1000,10,500,,,,현금,,대구시설공단,1577-6446,35.861791,128.624004,2019-01-01,6270000,대구광역시
155-2-000004,지산근린공원주차장,공영,노외,대구광역시 수성구 용학로 267,대구광역시 수성구 지산동 1274,132,기타,미시행,평일+토요일+공휴일,8:00,23:00,8:00,23:00,8:00,23:00,유료,60,1000,,,,,,현금,,대구시설공단,053-782-7913,35.821165,128.638022,2019-01-01,6270000,대구광역시
155-2-000005,범물근린공원주차장,공영,노외,대구광역시 수성구 지범로 232,대구광역시 수성구 범물동 1328-2,128,기타,미시행,평일+공휴일,8:00,19:00,0:00,0:00,8:00,19:00,유료,60,1000,,,,,,현금,,대구시설공단,,35.818481,128.643325,2019-01-01,6270000,대구광역시
155-2-000006,시지근린공원주차장,공영,노외,대구광역시 수성구 달구벌대로637길 5,대구광역시 수성구 매호동 1330-2,143,기타,미시행,평일+토요일+공휴일,8:00,23:59,8:00,22:00,8:00,22:00,유료,60,1000,,,,,,현금,,대구시설공단,053-792-6444,35.84136103,128.705921,2019-01-01,6270000,대구광역시
155-2-000007,신매1공영주차장,공영,노외,대구광역시 수성구 신매로19길 40,대구광역시 수성구 신매동 568-12,42,2,미시행,평일+토요일,10:00,21:00,10:00,21:00,0:00,0:00,유료,30,300,10,150,,,,현금,,대구시설공단,1577-6446,35.839109,128.707352,2019-01-01,6270000,대구광역시
155-2-000008,신매2공영주차장,공영,노외,대구광역시 수성구 신매로19길 62,대구광역시 수성구 신매동 568,62,2,미시행,평일+토요일,10:00,21:00,10:00,21:00,0:00,0:00,유료,30,300,10,150,,,,현금,,대구시설공단,1577-6446,35.839266,128.706558,2019-01-01,6270000,대구광역시
155-2-000009,신매3공영주차장,공영,노외,대구광역시 수성구 고산로 75,대구광역시 수성구 신매동 566-4,70,2,미시행,평일+토요일,8:00,17:00,8:00,17:00,0:00,0:00,유료,30,300,10,150,,,,현금,,대구시설공단,1577-6446,35.8374745,128.703994,2019-01-01,6270000,대구광역시
155-2-000010,외환들공영주차장,공영,노외,대구광역시 수성구 미술관로 40,대구광역시 수성구 삼덕동 360-4,643,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,0,0,0,0,,대구시설공단,1577-6446,35.827874,128.673055,2019-01-01,6270000,대구광역시
156-2-000001,용산1공영주차장,공영,노외,대구광역시 달서구 달구벌대로301길 187-21,대구광역시 달서구 용산동 933-4,73,2,미시행,평일+토요일,9:00,20:00,9:00,20:00,0:00,0:00,유료,30,300,10,150,,,,현금,,대구시설공단,,35.857041,128.531187,2019-01-01,6270000,대구광역시
156-2-000012,상인2공영주차장,공영,노외,대구광역시 달서구 상인서로 36,대구광역시 달서구 상인동 1528-3,70,2,미시행,평일+토요일,9:00,20:00,9:00,20:00,0:00,0:00,유료,30,300,10,150,,,,현금,,대구시설공단,,35.813778,128.545486,2019-01-01,6270000,대구광역시
